"area_name","area_code","date","new_cases","total_cases"
"Bexley","E09000004",2020-08-25,2,1152
"Brent","E09000005",2020-08-25,4,1899
"Bromley","E09000006",2020-08-25,4,1634
"Camden","E09000007",2020-08-25,9,820
"Croydon","E09000008",2020-08-25,4,1974
"Ealing","E09000009",2020-08-25,6,1798
"Enfield","E09000010",2020-08-25,8,1338
"Greenwich","E09000011",2020-08-25,7,1049
"Hackney and City of London","E09000012",2020-08-25,12,1166
"Hammersmith and Fulham","E09000013",2020-08-25,5,892
"Haringey","E09000014",2020-08-25,3,900
"Harrow","E09000015",2020-08-25,15,1423
"Havering","E09000016",2020-08-25,5,1081
"Hillingdon","E09000017",2020-08-25,5,1290
"Hounslow","E09000018",2020-08-25,2,1262
"Islington","E09000019",2020-08-25,4,651
"Kensington and Chelsea","E09000020",2020-08-25,6,672
"Kingston upon Thames","E09000021",2020-08-25,4,815
"Lambeth","E09000022",2020-08-25,7,1543
"Lewisham","E09000023",2020-08-25,2,1331
"Merton","E09000024",2020-08-25,1,1021
"Newham","E09000025",2020-08-25,6,1452
"Redbridge","E09000026",2020-08-25,3,1271
"Richmond upon Thames","E09000027",2020-08-25,5,640
"Southwark","E09000028",2020-08-25,2,1621
"Sutton","E09000029",2020-08-25,1,1075
"Tower Hamlets","E09000030",2020-08-25,7,990
"Waltham Forest","E09000031",2020-08-25,4,1154
"Wandsworth","E09000032",2020-08-25,9,1378
"Westminster","E09000033",2020-08-25,9,946
"Barking and Dagenham","E09000002",2020-08-26,1,853
"Barnet","E09000003",2020-08-26,15,1850
"Bexley","E09000004",2020-08-26,3,1155
"Brent","E09000005",2020-08-26,7,1906
"Bromley","E09000006",2020-08-26,6,1640
"Camden","E09000007",2020-08-26,2,822
"Croydon","E09000008",2020-08-26,3,1977
"Ealing","E09000009",2020-08-26,7,1805
"Enfield","E09000010",2020-08-26,10,1348
"Greenwich","E09000011",2020-08-26,0,1049
"Hackney and City of London","E09000012",2020-08-26,5,1171
"Hammersmith and Fulham","E09000013",2020-08-26,5,897
"Haringey","E09000014",2020-08-26,6,906
"Harrow","E09000015",2020-08-26,5,1428
"Havering","E09000016",2020-08-26,2,1083
"Hillingdon","E09000017",2020-08-26,7,1297
"Hounslow","E09000018",2020-08-26,9,1271
"Islington","E09000019",2020-08-26,2,653
"Kensington and Chelsea","E09000020",2020-08-26,5,677
"Kingston upon Thames","E09000021",2020-08-26,3,818
"Lambeth","E09000022",2020-08-26,10,1553
"Lewisham","E09000023",2020-08-26,3,1334
"Merton","E09000024",2020-08-26,1,1022
"Newham","E09000025",2020-08-26,5,1457
"Redbridge","E09000026",2020-08-26,6,1277
"Richmond upon Thames","E09000027",2020-08-26,3,643
"Southwark","E09000028",2020-08-26,4,1625
"Sutton","E09000029",2020-08-26,2,1077
"Tower Hamlets","E09000030",2020-08-26,3,993
"Waltham Forest","E09000031",2020-08-26,8,1162
"Wandsworth","E09000032",2020-08-26,11,1389
"Westminster","E09000033",2020-08-26,5,951
"Barking and Dagenham","E09000002",2020-08-27,4,857
"Barnet","E09000003",2020-08-27,21,1871
"Bexley","E09000004",2020-08-27,4,1159
"Brent","E09000005",2020-08-27,11,1917
"Bromley","E09000006",2020-08-27,4,1644
"Camden","E09000007",2020-08-27,3,825
"Croydon","E09000008",2020-08-27,5,1982
"Ealing","E09000009",2020-08-27,8,1813
"Enfield","E09000010",2020-08-27,5,1353
"Greenwich","E09000011",2020-08-27,4,1053
"Hackney and City of London","E09000012",2020-08-27,6,1177
"Hammersmith and Fulham","E09000013",2020-08-27,6,903
"Haringey","E09000014",2020-08-27,3,909
"Harrow","E09000015",2020-08-27,4,1432
"Havering","E09000016",2020-08-27,17,1100
"Hillingdon","E09000017",2020-08-27,2,1299
"Hounslow","E09000018",2020-08-27,3,1274
"Islington","E09000019",2020-08-27,6,659
"Kensington and Chelsea","E09000020",2020-08-27,8,685
"Kingston upon Thames","E09000021",2020-08-27,4,822
"Lambeth","E09000022",2020-08-27,15,1568
"Lewisham","E09000023",2020-08-27,6,1340
"Merton","E09000024",2020-08-27,2,1024
"Newham","E09000025",2020-08-27,15,1472
"Redbridge","E09000026",2020-08-27,9,1286
"Richmond upon Thames","E09000027",2020-08-27,10,653
"Southwark","E09000028",2020-08-27,5,1630
"Sutton","E09000029",2020-08-27,2,1079
"Tower Hamlets","E09000030",2020-08-27,7,1000
"Waltham Forest","E09000031",2020-08-27,11,1173
"Wandsworth","E09000032",2020-08-27,13,1402
"Westminster","E09000033",2020-08-27,6,957
"Barking and Dagenham","E09000002",2020-08-28,5,862
"Barnet","E09000003",2020-08-28,12,1883
"Bexley","E09000004",2020-08-28,7,1166
"Brent","E09000005",2020-08-28,10,1927
"Bromley","E09000006",2020-08-28,3,1647
"Camden","E09000007",2020-08-28,7,832
"Croydon","E09000008",2020-08-28,7,1989
"Ealing","E09000009",2020-08-28,3,1816
"Enfield","E09000010",2020-08-28,4,1357
"Greenwich","E09000011",2020-08-28,10,1063
"Hackney and City of London","E09000012",2020-08-28,9,1186
"Hammersmith and Fulham","E09000013",2020-08-28,8,911
"Haringey","E09000014",2020-08-28,9,918
"Harrow","E09000015",2020-08-28,5,1437
"Havering","E09000016",2020-08-28,8,1108
"Hillingdon","E09000017",2020-08-28,8,1307
"Hounslow","E09000018",2020-08-28,2,1276
"Islington","E09000019",2020-08-28,3,662
"Kensington and Chelsea","E09000020",2020-08-28,6,691
"Kingston upon Thames","E09000021",2020-08-28,2,824
"Lambeth","E09000022",2020-08-28,9,1577
"Lewisham","E09000023",2020-08-28,8,1348
"Merton","E09000024",2020-08-28,5,1029
"Newham","E09000025",2020-08-28,8,1480
"Redbridge","E09000026",2020-08-28,6,1292
"Richmond upon Thames","E09000027",2020-08-28,3,656
"Southwark","E09000028",2020-08-28,9,1639
"Sutton","E09000029",2020-08-28,5,1084
"Tower Hamlets","E09000030",2020-08-28,10,1010
"Waltham Forest","E09000031",2020-08-28,9,1182
"Wandsworth","E09000032",2020-08-28,12,1414
"Westminster","E09000033",2020-08-28,9,966
"Barking and Dagenham","E09000002",2020-08-29,2,864
"Barnet","E09000003",2020-08-29,4,1887
"Bexley","E09000004",2020-08-29,8,1174
"Brent","E09000005",2020-08-29,10,1937
"Bromley","E09000006",2020-08-29,5,1652
"Camden","E09000007",2020-08-29,5,837
"Croydon","E09000008",2020-08-29,5,1994
"Ealing","E09000009",2020-08-29,5,1821
"Enfield","E09000010",2020-08-29,3,1360
"Greenwich","E09000011",2020-08-29,7,1070
"Hackney and City of London","E09000012",2020-08-29,3,1189
"Hammersmith and Fulham","E09000013",2020-08-29,5,916
"Haringey","E09000014",2020-08-29,4,922
"Harrow","E09000015",2020-08-29,8,1445
"Havering","E09000016",2020-08-29,5,1113
"Hillingdon","E09000017",2020-08-29,8,1315
"Hounslow","E09000018",2020-08-29,9,1285
"Islington","E09000019",2020-08-29,3,665
"Kensington and Chelsea","E09000020",2020-08-29,2,693
"Kingston upon Thames","E09000021",2020-08-29,2,826
"Lambeth","E09000022",2020-08-29,4,1581
"Lewisham","E09000023",2020-08-29,0,1348
"Merton","E09000024",2020-08-29,2,1031
"Newham","E09000025",2020-08-29,3,1483
"Redbridge","E09000026",2020-08-29,3,1295
"Richmond upon Thames","E09000027",2020-08-29,2,658
"Southwark","E09000028",2020-08-29,3,1642
"Sutton","E09000029",2020-08-29,3,1087
"Tower Hamlets","E09000030",2020-08-29,5,1015
"Waltham Forest","E09000031",2020-08-29,0,1182
"Wandsworth","E09000032",2020-08-29,9,1423
"Westminster","E09000033",2020-08-29,2,968
"Barking and Dagenham","E09000002",2020-08-30,4,868
"Barnet","E09000003",2020-08-30,4,1891
"Bexley","E09000004",2020-08-30,6,1180
"Brent","E09000005",2020-08-30,4,1941
"Bromley","E09000006",2020-08-30,3,1655
"Camden","E09000007",2020-08-30,3,840
"Croydon","E09000008",2020-08-30,4,1998
"Ealing","E09000009",2020-08-30,8,1829
"Enfield","E09000010",2020-08-30,2,1362
"Greenwich","E09000011",2020-08-30,7,1077
"Hackney and City of London","E09000012",2020-08-30,5,1194
"Hammersmith and Fulham","E09000013",2020-08-30,6,922
"Haringey","E09000014",2020-08-30,4,926
"Harrow","E09000015",2020-08-30,9,1454
"Havering","E09000016",2020-08-30,3,1116
"Hillingdon","E09000017",2020-08-30,1,1316
"Hounslow","E09000018",2020-08-30,9,1294
"Islington","E09000019",2020-08-30,1,666
"Kensington and Chelsea","E09000020",2020-08-30,7,700
"Kingston upon Thames","E09000021",2020-08-30,7,833
"Lambeth","E09000022",2020-08-30,4,1585
"Lewisham","E09000023",2020-08-30,0,1348
"Merton","E09000024",2020-08-30,2,1033
"Newham","E09000025",2020-08-30,4,1487
"Redbridge","E09000026",2020-08-30,5,1300
"Richmond upon Thames","E09000027",2020-08-30,2,660
"Southwark","E09000028",2020-08-30,3,1645
"Sutton","E09000029",2020-08-30,0,1087
"Tower Hamlets","E09000030",2020-08-30,6,1021
"Waltham Forest","E09000031",2020-08-30,5,1187
"Wandsworth","E09000032",2020-08-30,5,1428
"Westminster","E09000033",2020-08-30,0,968
"Barking and Dagenham","E09000002",2020-08-31,11,879
"Barnet","E09000003",2020-08-31,15,1906
"Bexley","E09000004",2020-08-31,8,1188
"Brent","E09000005",2020-08-31,3,1944
"Bromley","E09000006",2020-08-31,2,1657
"Camden","E09000007",2020-08-31,4,844
"Croydon","E09000008",2020-08-31,9,2007
"Ealing","E09000009",2020-08-31,11,1840
"Enfield","E09000010",2020-08-31,8,1370
"Greenwich","E09000011",2020-08-31,2,1079
"Hackney and City of London","E09000012",2020-08-31,6,1200
"Hammersmith and Fulham","E09000013",2020-08-31,5,927
"Haringey","E09000014",2020-08-31,3,929
"Harrow","E09000015",2020-08-31,4,1458
"Havering","E09000016",2020-08-31,6,1122
"Hillingdon","E09000017",2020-08-31,7,1323
"Hounslow","E09000018",2020-08-31,8,1302
"Islington","E09000019",2020-08-31,3,669
"Kensington and Chelsea","E09000020",2020-08-31,5,705
"Kingston upon Thames","E09000021",2020-08-31,8,841
"Lambeth","E09000022",2020-08-31,6,1591
"Lewisham","E09000023",2020-08-31,10,1358
"Merton","E09000024",2020-08-31,3,1036
"Newham","E09000025",2020-08-31,11,1498
"Redbridge","E09000026",2020-08-31,13,1313
"Richmond upon Thames","E09000027",2020-08-31,5,665
"Southwark","E09000028",2020-08-31,2,1647
"Sutton","E09000029",2020-08-31,4,1091
"Tower Hamlets","E09000030",2020-08-31,16,1037
"Waltham Forest","E09000031",2020-08-31,5,1192
"Wandsworth","E09000032",2020-08-31,7,1435
"Westminster","E09000033",2020-08-31,6,974
"Barking and Dagenham","E09000002",2020-09-01,10,889
"Barnet","E09000003",2020-09-01,24,1930
"Bexley","E09000004",2020-09-01,3,1191
"Brent","E09000005",2020-09-01,12,1956
"Bromley","E09000006",2020-09-01,13,1670
"Camden","E09000007",2020-09-01,4,848
"Croydon","E09000008",2020-09-01,13,2020
"Ealing","E09000009",2020-09-01,8,1848
"Enfield","E09000010",2020-09-01,9,1379
"Greenwich","E09000011",2020-09-01,9,1088
"Hackney and City of London","E09000012",2020-09-01,8,1208
"Hammersmith and Fulham","E09000013",2020-09-01,13,940
"Haringey","E09000014",2020-09-01,8,937
"Harrow","E09000015",2020-09-01,7,1465
"Havering","E09000016",2020-09-01,15,1137
"Hillingdon","E09000017",2020-09-01,7,1330
"Hounslow","E09000018",2020-09-01,12,1314
"Islington","E09000019",2020-09-01,6,675
"Kensington and Chelsea","E09000020",2020-09-01,8,713
"Kingston upon Thames","E09000021",2020-09-01,1,842
"Lambeth","E09000022",2020-09-01,15,1606
"Lewisham","E09000023",2020-09-01,8,1366
"Merton","E09000024",2020-09-01,2,1038
"Newham","E09000025",2020-09-01,7,1505
"Redbridge","E09000026",2020-09-01,14,1327
"Richmond upon Thames","E09000027",2020-09-01,9,674
"Southwark","E09000028",2020-09-01,13,1660
"Sutton","E09000029",2020-09-01,6,1097
"Tower Hamlets","E09000030",2020-09-01,13,1050
"Waltham Forest","E09000031",2020-09-01,7,1199
"Wandsworth","E09000032",2020-09-01,19,1454
"Westminster","E09000033",2020-09-01,11,985
"Barking and Dagenham","E09000002",2020-09-02,10,899
"Barnet","E09000003",2020-09-02,15,1945
"Bexley","E09000004",2020-09-02,5,1196
"Brent","E09000005",2020-09-02,10,1966
"Bromley","E09000006",2020-09-02,14,1684
"Camden","E09000007",2020-09-02,9,857
"Croydon","E09000008",2020-09-02,20,2040
"Ealing","E09000009",2020-09-02,12,1860
"Enfield","E09000010",2020-09-02,11,1390
"Greenwich","E09000011",2020-09-02,10,1098
"Hackney and City of London","E09000012",2020-09-02,5,1213
"Hammersmith and Fulham","E09000013",2020-09-02,8,948
"Haringey","E09000014",2020-09-02,6,943
"Harrow","E09000015",2020-09-02,19,1484
"Havering","E09000016",2020-09-02,11,1148
"Hillingdon","E09000017",2020-09-02,11,1341
"Hounslow","E09000018",2020-09-02,6,1320
"Islington","E09000019",2020-09-02,12,687
"Kensington and Chelsea","E09000020",2020-09-02,12,725
"Kingston upon Thames","E09000021",2020-09-02,3,845
"Lambeth","E09000022",2020-09-02,11,1617
"Lewisham","E09000023",2020-09-02,16,1382
"Merton","E09000024",2020-09-02,6,1044
"Newham","E09000025",2020-09-02,10,1515
"Redbridge","E09000026",2020-09-02,18,1345
"Richmond upon Thames","E09000027",2020-09-02,5,679
"Southwark","E09000028",2020-09-02,13,1673
"Sutton","E09000029",2020-09-02,3,1100
"Tower Hamlets","E09000030",2020-09-02,18,1068
"Waltham Forest","E09000031",2020-09-02,7,1206
"Wandsworth","E09000032",2020-09-02,7,1461
"Westminster","E09000033",2020-09-02,10,995
"Barking and Dagenham","E09000002",2020-09-03,12,911
"Barnet","E09000003",2020-09-03,16,1961
"Bexley","E09000004",2020-09-03,1,1197
"Brent","E09000005",2020-09-03,11,1977
"Bromley","E09000006",2020-09-03,6,1690
"Camden","E09000007",2020-09-03,5,862
"Croydon","E09000008",2020-09-03,10,2050
"Ealing","E09000009",2020-09-03,8,1868
"Enfield","E09000010",2020-09-03,8,1398
"Greenwich","E09000011",2020-09-03,5,1103
"Hackney and City of London","E09000012",2020-09-03,13,1226
"Hammersmith and Fulham","E09000013",2020-09-03,9,957
"Haringey","E09000014",2020-09-03,17,960
"Harrow","E09000015",2020-09-03,13,1497
"Havering","E09000016",2020-09-03,18,1166
"Hillingdon","E09000017",2020-09-03,5,1346
"Hounslow","E09000018",2020-09-03,14,1334
"Islington","E09000019",2020-09-03,9,696
"Kensington and Chelsea","E09000020",2020-09-03,9,734
"Kingston upon Thames","E09000021",2020-09-03,4,849
"Lambeth","E09000022",2020-09-03,21,1638
"Lewisham","E09000023",2020-09-03,11,1393
"Merton","E09000024",2020-09-03,7,1051
"Newham","E09000025",2020-09-03,29,1544
"Redbridge","E09000026",2020-09-03,23,1368
"Richmond upon Thames","E09000027",2020-09-03,5,684
"Southwark","E09000028",2020-09-03,7,1680
"Sutton","E09000029",2020-09-03,4,1104
"Tower Hamlets","E09000030",2020-09-03,12,1080
"Waltham Forest","E09000031",2020-09-03,16,1222
"Wandsworth","E09000032",2020-09-03,11,1472
"Westminster","E09000033",2020-09-03,8,1003
"Barking and Dagenham","E09000002",2020-09-04,7,918
"Barnet","E09000003",2020-09-04,17,1978
"Bexley","E09000004",2020-09-04,8,1205
"Brent","E09000005",2020-09-04,6,1983
"Bromley","E09000006",2020-09-04,8,1698
"Camden","E09000007",2020-09-04,6,868
"Croydon","E09000008",2020-09-04,15,2065
"Ealing","E09000009",2020-09-04,11,1879
"Enfield","E09000010",2020-09-04,17,1415
"Greenwich","E09000011",2020-09-04,5,1108
"Hackney and City of London","E09000012",2020-09-04,14,1240
"Hammersmith and Fulham","E09000013",2020-09-04,10,967
"Haringey","E09000014",2020-09-04,15,975
"Harrow","E09000015",2020-09-04,7,1504
"Havering","E09000016",2020-09-04,12,1178
"Hillingdon","E09000017",2020-09-04,25,1371
"Hounslow","E09000018",2020-09-04,18,1352
"Islington","E09000019",2020-09-04,11,707
"Kensington and Chelsea","E09000020",2020-09-04,7,741
"Kingston upon Thames","E09000021",2020-09-04,4,853
"Lambeth","E09000022",2020-09-04,12,1650
"Lewisham","E09000023",2020-09-04,7,1400
"Merton","E09000024",2020-09-04,1,1052
"Newham","E09000025",2020-09-04,19,1563
"Redbridge","E09000026",2020-09-04,19,1387
"Richmond upon Thames","E09000027",2020-09-04,9,693
"Southwark","E09000028",2020-09-04,11,1691
"Sutton","E09000029",2020-09-04,4,1108
"Tower Hamlets","E09000030",2020-09-04,6,1086
"Waltham Forest","E09000031",2020-09-04,5,1227
"Wandsworth","E09000032",2020-09-04,23,1495
"Westminster","E09000033",2020-09-04,16,1019
"Barking and Dagenham","E09000002",2020-09-05,8,926
"Barnet","E09000003",2020-09-05,12,1990
"Bexley","E09000004",2020-09-05,1,1206
"Brent","E09000005",2020-09-05,8,1991
"Bromley","E09000006",2020-09-05,10,1708
"Camden","E09000007",2020-09-05,1,869
"Croydon","E09000008",2020-09-05,7,2072
"Ealing","E09000009",2020-09-05,13,1892
"Enfield","E09000010",2020-09-05,17,1432
"Greenwich","E09000011",2020-09-05,4,1112
"Hackney and City of London","E09000012",2020-09-05,9,1249
"Hammersmith and Fulham","E09000013",2020-09-05,9,976
"Haringey","E09000014",2020-09-05,12,987
"Harrow","E09000015",2020-09-05,10,1514
"Havering","E09000016",2020-09-05,15,1193
"Hillingdon","E09000017",2020-09-05,7,1378
"Hounslow","E09000018",2020-09-05,17,1369
"Islington","E09000019",2020-09-05,8,715
"Kensington and Chelsea","E09000020",2020-09-05,4,745
"Kingston upon Thames","E09000021",2020-09-05,4,857
"Lambeth","E09000022",2020-09-05,14,1664
"Lewisham","E09000023",2020-09-05,4,1404
"Merton","E09000024",2020-09-05,5,1057
"Newham","E09000025",2020-09-05,18,1581
"Redbridge","E09000026",2020-09-05,9,1396
"Richmond upon Thames","E09000027",2020-09-05,5,698
"Southwark","E09000028",2020-09-05,12,1703
"Sutton","E09000029",2020-09-05,1,1109
"Tower Hamlets","E09000030",2020-09-05,14,1100
"Waltham Forest","E09000031",2020-09-05,8,1235
"Wandsworth","E09000032",2020-09-05,4,1499
"Westminster","E09000033",2020-09-05,0,1019
"Barking and Dagenham","E09000002",2020-09-06,6,932
"Barnet","E09000003",2020-09-06,10,2000
"Bexley","E09000004",2020-09-06,1,1207
"Brent","E09000005",2020-09-06,5,1996
"Bromley","E09000006",2020-09-06,4,1712
"Camden","E09000007",2020-09-06,1,870
"Croydon","E09000008",2020-09-06,5,2077
"Ealing","E09000009",2020-09-06,6,1898
"Enfield","E09000010",2020-09-06,10,1442
"Greenwich","E09000011",2020-09-06,4,1116
"Hackney and City of London","E09000012",2020-09-06,2,1251
"Hammersmith and Fulham","E09000013",2020-09-06,2,978
"Haringey","E09000014",2020-09-06,7,994
"Harrow","E09000015",2020-09-06,5,1519
"Havering","E09000016",2020-09-06,15,1208
"Hillingdon","E09000017",2020-09-06,14,1392
"Hounslow","E09000018",2020-09-06,5,1374
"Islington","E09000019",2020-09-06,5,720
"Kensington and Chelsea","E09000020",2020-09-06,7,752
"Kingston upon Thames","E09000021",2020-09-06,2,859
"Lambeth","E09000022",2020-09-06,12,1676
"Lewisham","E09000023",2020-09-06,4,1408
"Merton","E09000024",2020-09-06,4,1061
"Newham","E09000025",2020-09-06,9,1590
"Redbridge","E09000026",2020-09-06,13,1409
"Richmond upon Thames","E09000027",2020-09-06,8,706
"Southwark","E09000028",2020-09-06,5,1708
"Sutton","E09000029",2020-09-06,3,1112
"Tower Hamlets","E09000030",2020-09-06,17,1117
"Waltham Forest","E09000031",2020-09-06,1,1236
"Wandsworth","E09000032",2020-09-06,8,1507
"Westminster","E09000033",2020-09-06,4,1023
"Barking and Dagenham","E09000002",2020-09-07,11,943
"Barnet","E09000003",2020-09-07,18,2018
"Bexley","E09000004",2020-09-07,11,1218
"Brent","E09000005",2020-09-07,14,2010
"Bromley","E09000006",2020-09-07,11,1723
"Camden","E09000007",2020-09-07,13,883
"Croydon","E09000008",2020-09-07,11,2088
"Ealing","E09000009",2020-09-07,23,1921
"Enfield","E09000010",2020-09-07,24,1466
"Greenwich","E09000011",2020-09-07,11,1127
"Hackney and City of London","E09000012",2020-09-07,9,1260
"Hammersmith and Fulham","E09000013",2020-09-07,9,987
"Haringey","E09000014",2020-09-07,17,1011
"Harrow","E09000015",2020-09-07,19,1538
"Havering","E09000016",2020-09-07,12,1220
"Hillingdon","E09000017",2020-09-07,20,1412
"Hounslow","E09000018",2020-09-07,27,1401
"Islington","E09000019",2020-09-07,14,734
